Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source
SHOWBOATS,69036,16,6.48E-10,6.71E-10,2.89E-07,11,0,0,0,0,0,0,0,0,2,12of12inf
SHOWCASE,69037,15099,6.11E-07,6.92E-07,2.68E-05,8520,0,0,0,0,0,0,0,0,2,12of12inf
SHOWCASED,69038,1411,5.71E-08,6.14E-08,2.79E-06,1151,0,0,0,0,0,0,0,0,2,12of12inf
SHOWCASES,69039,3060,1.24E-07,1.07E-07,4.23E-06,2302,0,0,0,0,0,0,0,0,3,12of12inf
SHOWCASING,69040,2282,9.24E-08,9.40E-08,3.77E-06,1919,0,0,0,0,0,0,0,0,3,12of12inf
SHOWDOWN,69041,434,1.76E-08,1.27E-08,1.19E-06,258,0,0,0,0,0,0,0,0,2,12of12inf
SHOWDOWNS,69042,19,7.69E-10,3.98E-09,1.25E-06,19,0,0,0,0,0,0,0,0,2,12of12inf
SHOWED,69043,121161,4.91E-06,6.06E-06,4.59E-05,64251,0,0,0,0,0,0,0,0,1,12of12inf
SHOWER,69044,9080,3.68E-07,3.30E-07,1.52E-05,3849,0,0,0,0,0,0,0,0,2,12of12inf
SHOWERED,69045,27,1.09E-09,8.76E-10,2.44E-07,26,0,0,0,0,0,0,0,0,2,12of12inf
SHOWERHEADS,69046,493,2.00E-08,1.83E-08,2.41E-06,203,0,0,0,0,0,0,0,0,3,10K_2010
SHOWERING,69047,266,1.08E-08,1.04E-08,1.60E-06,178,0,0,0,0,0,0,0,0,3,12of12inf
SHOWERS,69048,3315,1.34E-07,1.00E-07,5.24E-06,1951,0,0,0,0,0,0,0,0,2,12of12inf
SHOWERY,69049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHOWGIRL,69050,6,2.43E-10,1.38E-10,8.66E-08,5,0,0,0,0,0,0,0,0,2,12of12inf
SHOWGIRLS,69051,107,4.33E-09,4.79E-09,1.38E-06,37,0,0,0,0,0,0,0,0,2,12of12inf
SHOWIER,69052,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHOWIEST,69053,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHOWILY,69054,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHOWINESS,69055,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHOWINESSES,69056,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
SHOWING,69057,279098,1.13E-05,7.54E-06,3.60E-05,140229,0,0,0,0,0,0,0,0,2,12of12inf
SHOWINGS,69058,6027,2.44E-07,3.49E-07,1.15E-05,3385,0,0,0,0,0,0,0,0,2,12of12inf
SHOWMAN,69059,47,1.90E-09,1.54E-09,3.65E-07,35,0,0,0,0,0,0,0,0,2,12of12inf
SHOWMANSHIP,69060,10,4.05E-10,4.46E-10,1.61E-07,10,0,0,0,0,0,0,0,0,3,12of12inf
SHOWMANSHIPS,69061,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHOWMEN,69062,3,1.21E-10,2.15E-10,1.36E-07,3,0,0,0,0,0,0,0,0,2,12of12inf
SHOWN,69063,1704839,6.90E-05,6.58E-05,0.000138783,528707,0,0,0,0,0,0,0,0,1,12of12inf
SHOWOFF,69064,9,3.64E-10,4.31E-10,2.18E-07,6,0,0,0,0,0,0,0,0,2,12of12inf
SHOWOFFS,69065,2,8.10E-11,5.92E-11,4.58E-08,2,0,0,0,0,0,0,0,0,2,12of12inf
SHOWPIECE,69066,59,2.39E-09,3.30E-09,6.53E-07,56,0,0,0,0,0,0,0,0,2,12of12inf
SHOWPIECES,69067,16,6.48E-10,4.47E-10,1.44E-07,14,0,0,0,0,0,0,0,0,3,12of12inf
SHOWPLACE,69068,1042,4.22E-08,4.85E-08,6.44E-06,383,0,0,0,0,0,0,0,0,2,12of12inf
SHOWPLACES,69069,47,1.90E-09,4.25E-09,1.00E-06,39,0,0,0,0,0,0,0,0,3,12of12inf
SHOWROOM,69070,23662,9.58E-07,1.12E-06,2.42E-05,8749,0,0,0,0,0,0,0,0,2,12of12inf
SHOWROOMS,69071,6723,2.72E-07,2.77E-07,1.07E-05,3332,0,0,0,0,0,0,0,0,2,12of12inf
SHOWS,69072,702649,2.85E-05,2.79E-05,9.02E-05,300427,0,0,0,0,0,0,0,0,1,12of12inf
SHOWSTOPPER,69073,24,9.72E-10,8.25E-10,2.92E-07,18,0,0,0,0,0,0,0,0,3,12of12inf
SHOWSTOPPERS,69074,101,4.09E-09,7.83E-09,1.06E-06,85,0,0,0,0,0,0,0,0,3,12of12inf
SHOWTIMES,69075,1194,4.84E-08,3.62E-08,4.41E-06,254,0,0,0,0,0,0,0,0,2,10K_2010
SHOWY,69076,1,4.05E-11,3.83E-12,4.19E-09,1,0,0,0,0,0,0,0,0,2,12of12inf
SHRANK,69077,765,3.10E-08,3.28E-08,2.05E-06,637,0,0,0,0,0,0,0,0,1,12of12inf
SHRAPNEL,69078,105,4.25E-09,2.88E-09,7.96E-07,69,0,0,0,0,0,0,0,0,2,12of12inf
SHRAPNELS,69079,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRED,69080,2232,9.04E-08,9.59E-08,9.53E-06,757,0,0,0,0,0,0,0,0,1,12of12inf
SHREDDED,69081,3550,1.44E-07,1.81E-07,9.95E-06,1572,0,0,0,0,0,0,0,0,2,12of12inf
SHREDDER,69082,5108,2.07E-07,2.62E-07,1.64E-05,1297,0,0,0,0,0,0,0,0,2,12of12inf
SHREDDERS,69083,2795,1.13E-07,1.83E-07,1.73E-05,942,0,0,0,0,0,0,0,0,2,12of12inf
SHREDDING,69084,5618,2.28E-07,2.69E-07,1.45E-05,1647,0,0,0,0,0,0,0,0,2,12of12inf
SHREDS,69085,531,2.15E-08,3.02E-08,4.53E-06,203,0,0,0,0,0,0,0,0,1,12of12inf
SHREW,69086,2,8.10E-11,8.83E-11,6.83E-08,2,0,0,0,0,0,0,0,0,1,12of12inf
SHREWD,69087,9,3.64E-10,1.79E-10,7.03E-08,9,0,0,0,0,0,0,0,0,1,12of12inf
SHREWDER,69088,3,1.21E-10,2.35E-11,1.91E-08,3,0,0,0,0,0,0,0,0,2,12of12inf
SHREWDEST,69089,1,4.05E-11,2.71E-11,2.97E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
SHREWDLY,69090,1,4.05E-11,1.97E-10,2.16E-07,1,0,0,0,0,0,0,0,0,2,12of12inf
SHREWDNESS,69091,1,4.05E-11,1.66E-11,1.81E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
SHREWDNESSES,69092,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHREWISH,69093,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHREWS,69094,11,4.45E-10,1.47E-10,5.21E-08,11,0,0,0,0,0,0,0,0,1,12of12inf
SHRIEK,69095,4,1.62E-10,6.60E-11,3.76E-08,4,0,0,0,0,0,0,0,0,1,12of12inf
SHRIEKED,69096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRIEKING,69097,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRIEKS,69098,1,4.05E-11,3.40E-11,3.73E-08,1,0,0,0,0,0,0,0,0,1,12of12inf
SHRIFT,69099,2,8.10E-11,6.62E-11,5.93E-08,2,0,0,0,0,0,0,0,0,1,12of12inf
SHRIFTS,69100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRIKE,69101,223,9.03E-09,8.15E-09,1.72E-06,95,0,0,0,0,0,0,0,0,1,12of12inf
SHRIKES,69102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRILL,69103,26,1.05E-09,6.52E-10,2.32E-07,21,0,0,0,0,0,0,0,0,1,12of12inf
SHRILLED,69104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRILLER,69105,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRILLEST,69106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRILLING,69107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRILLNESS,69108,44,1.78E-09,4.06E-10,8.86E-08,39,0,0,0,0,0,0,0,0,2,12of12inf
SHRILLNESSES,69109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHRILLS,69110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRILLY,69111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRIMP,69112,10725,4.34E-07,7.58E-07,4.65E-05,2370,0,0,0,0,0,0,0,0,1,12of12inf
SHRIMPED,69113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRIMPING,69114,136,5.51E-09,5.37E-09,7.90E-07,85,0,0,0,0,0,0,0,0,2,12of12inf
SHRIMPS,69115,75,3.04E-09,2.86E-09,6.55E-07,36,0,0,0,0,0,0,0,0,1,12of12inf
SHRINE,69116,148,5.99E-09,2.06E-08,3.32E-06,127,0,0,0,0,0,0,0,0,1,12of12inf
SHRINES,69117,19,7.69E-10,1.26E-09,7.54E-07,8,0,0,0,0,0,0,0,0,1,12of12inf
SHRINK,69118,36096,1.46E-06,1.35E-06,2.10E-05,18278,0,0,0,0,0,0,0,0,1,12of12inf
SHRINKABLE,69119,854,3.46E-08,2.16E-08,2.04E-06,273,0,0,0,0,0,0,0,0,3,12of12inf
SHRINKAGE,69120,39709,1.61E-06,1.63E-06,2.20E-05,18207,2009,0,0,0,0,0,0,0,2,12of12inf
SHRINKAGES,69121,184,7.45E-09,3.73E-09,4.77E-07,131,2009,0,0,0,0,0,0,0,3,12of12inf
SHRINKING,69122,9593,3.88E-07,4.14E-07,8.24E-06,8129,0,0,0,0,0,0,0,0,2,12of12inf
SHRINKS,69123,1054,4.27E-08,3.67E-08,2.30E-06,944,0,0,0,0,0,0,0,0,1,12of12inf
SHRINKWRAP,69124,859,3.48E-08,3.12E-08,2.56E-06,523,0,0,0,0,0,0,0,0,2,10K_2010
SHRIVE,69125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRIVED,69126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRIVEL,69127,6,2.43E-10,1.15E-10,8.02E-08,4,0,0,0,0,0,0,0,0,2,12of12inf
SHRIVELED,69128,3,1.21E-10,3.52E-11,2.22E-08,3,0,0,0,0,0,0,0,0,2,12of12inf
SHRIVELING,69129,9,3.64E-10,1.11E-09,5.60E-07,5,0,0,0,0,0,0,0,0,3,12of12inf
SHRIVELLED,69130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRIVELLING,69131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHRIVELS,69132,3,1.21E-10,1.16E-10,7.31E-08,3,0,0,0,0,0,0,0,0,2,12of12inf
SHRIVEN,69133,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRIVES,69134,1,4.05E-11,9.70E-12,1.06E-08,1,0,0,0,0,0,0,0,0,1,12of12inf
SHRIVING,69135,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHROUD,69136,911,3.69E-08,2.42E-08,2.69E-06,327,0,0,0,0,0,0,0,0,1,12of12inf
SHROUDED,69137,90,3.64E-09,1.26E-08,4.02E-06,50,0,0,0,0,0,0,0,0,2,12of12inf
SHROUDING,69138,47,1.90E-09,9.16E-10,2.04E-07,33,0,0,0,0,0,0,0,0,2,12of12inf
SHROUDS,69139,351,1.42E-08,1.32E-08,1.59E-06,253,0,0,0,0,0,0,0,0,1,12of12inf
SHROVE,69140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHRUB,69141,882,3.57E-08,2.95E-08,2.41E-06,524,0,0,0,0,0,0,0,0,1,12of12inf
SHRUBBERIES,69142,20,8.10E-10,1.57E-10,7.02E-08,10,0,0,0,0,0,0,0,0,3,12of12inf
SHRUBBERY,69143,1107,4.48E-08,2.09E-08,1.23E-06,871,0,0,0,0,0,0,0,0,3,12of12inf
SHRUBBIER,69144,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRUBBIEST,69145,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHRUBBY,69146,7,2.83E-10,2.95E-10,1.81E-07,5,0,0,0,0,0,0,0,0,2,12of12inf
SHRUBS,69147,3216,1.30E-07,1.05E-07,4.73E-06,2016,0,0,0,0,0,0,0,0,1,12of12inf
SHRUG,69148,137,5.55E-09,7.27E-09,8.65E-07,128,0,0,0,0,0,0,0,0,1,12of12inf
SHRUGGED,69149,112,4.54E-09,4.47E-09,6.36E-07,79,0,0,0,0,0,0,0,0,1,12of12inf
SHRUGGING,69150,11,4.45E-10,5.27E-10,2.15E-07,11,0,0,0,0,0,0,0,0,2,12of12inf
SHRUGS,69151,5,2.02E-10,3.69E-10,2.53E-07,5,0,0,0,0,0,0,0,0,1,12of12inf
SHRUNK,69152,1233,4.99E-08,5.92E-08,3.64E-06,901,0,0,0,0,0,0,0,0,1,12of12inf
SHRUNKEN,69153,33,1.34E-09,7.16E-10,2.03E-07,26,0,0,0,0,0,0,0,0,2,12of12inf
SHTICK,69154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHTICKS,69155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHUCK,69156,129,5.22E-09,4.83E-09,1.19E-06,50,0,0,0,0,0,0,0,0,1,12of12inf
SHUCKED,69157,116,4.70E-09,3.13E-09,1.13E-06,15,0,0,0,0,0,0,0,0,1,12of12inf
SHUCKING,69158,12,4.86E-10,3.82E-10,1.40E-07,10,0,0,0,0,0,0,0,0,2,12of12inf
SHUCKS,69159,32,1.30E-09,3.67E-09,1.26E-06,17,0,0,0,0,0,0,0,0,1,12of12inf
SHUDDER,69160,142,5.75E-09,6.34E-09,1.41E-06,37,0,0,0,0,0,0,0,0,2,12of12inf
SHUDDERED,69161,1,4.05E-11,1.66E-11,1.81E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
SHUDDERING,69162,4,1.62E-10,9.04E-11,5.04E-08,4,0,0,0,0,0,0,0,0,3,12of12inf
SHUDDERS,69163,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHUFFLE,69164,3744,1.52E-07,1.63E-07,1.41E-05,672,0,0,0,0,0,0,0,0,2,12of12inf
SHUFFLEBOARD,69165,581,2.35E-08,1.85E-08,1.56E-06,277,0,0,0,0,0,0,0,0,3,12of12inf
SHUFFLEBOARDS,69166,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHUFFLED,69167,180,7.29E-09,4.59E-09,6.79E-07,90,0,0,0,0,0,0,0,0,1,12of12inf
SHUFFLER,69168,5393,2.18E-07,2.59E-07,2.84E-05,210,0,0,0,0,0,0,0,0,2,12of12inf
SHUFFLERS,69169,3616,1.46E-07,1.49E-07,1.49E-05,286,0,0,0,0,0,0,0,0,2,12of12inf
SHUFFLES,69170,115,4.66E-09,2.99E-09,5.98E-07,52,0,0,0,0,0,0,0,0,2,12of12inf
SHUFFLING,69171,1146,4.64E-08,3.61E-08,3.43E-06,342,0,0,0,0,0,0,0,0,2,12of12inf
SHUN,69172,3626,1.47E-07,1.71E-07,1.26E-05,818,0,0,0,0,0,0,0,0,1,12of12inf
SHUNNED,69173,70,2.83E-09,3.45E-09,6.42E-07,66,0,0,0,0,0,0,0,0,1,12of12inf
SHUNNING,69174,16,6.48E-10,4.67E-10,1.76E-07,15,0,0,0,0,0,0,0,0,2,12of12inf
SHUNS,69175,15,6.07E-10,7.46E-10,2.28E-07,15,0,0,0,0,0,0,0,0,1,12of12inf
SHUNT,69176,2233,9.04E-08,5.21E-08,4.89E-06,624,0,0,0,0,0,0,0,0,1,12of12inf
SHUNTED,69177,89,3.60E-09,4.10E-09,6.75E-07,72,0,0,0,0,0,0,0,0,2,12of12inf
SHUNTING,69178,254,1.03E-08,6.61E-09,7.39E-07,198,0,0,0,0,0,0,0,0,2,12of12inf
SHUNTS,69179,1153,4.67E-08,4.11E-08,4.85E-06,452,0,0,0,0,0,0,0,0,1,12of12inf
SHUSH,69180,1,4.05E-11,2.36E-10,2.58E-07,1,0,0,0,0,0,0,0,0,1,12of12inf
SHUSHED,69181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHUSHES,69182,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHUSHING,69183,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHUT,69184,171088,6.93E-06,6.71E-06,5.27E-05,74100,2009,0,0,0,0,0,0,0,1,12of12inf
SHUTDOWN,69185,139394,5.65E-06,4.87E-06,5.39E-05,56243,2009,0,0,0,0,0,0,0,2,12of12inf
SHUTDOWNS,69186,69152,2.80E-06,2.34E-06,2.15E-05,41942,2009,0,0,0,0,0,0,0,2,12of12inf
SHUTEYE,69187,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHUTEYES,69188,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHUTOFF,69189,934,3.78E-08,2.42E-08,1.85E-06,644,0,0,0,0,0,0,0,0,2,12of12inf
SHUTOFFS,69190,441,1.79E-08,7.76E-09,6.42E-07,338,0,0,0,0,0,0,0,0,2,12of12inf
SHUTOUT,69191,23,9.31E-10,5.48E-10,2.07E-07,13,0,0,0,0,0,0,0,0,2,12of12inf
SHUTOUTS,69192,4,1.62E-10,4.69E-11,3.06E-08,3,0,0,0,0,0,0,0,0,2,12of12inf
SHUTS,69193,1749,7.08E-08,6.88E-08,4.37E-06,1452,2009,0,0,0,0,0,0,0,1,12of12inf
SHUTTER,69194,1001,4.05E-08,3.96E-08,3.01E-06,558,0,0,0,0,0,0,0,0,2,12of12inf
SHUTTERBUG,69195,36,1.46E-09,1.52E-09,2.99E-07,34,0,0,0,0,0,0,0,0,3,12of12inf
SHUTTERBUGS,69196,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHUTTERED,69197,829,3.36E-08,3.07E-08,2.15E-06,588,0,0,0,0,0,0,0,0,2,12of12inf
SHUTTERING,69198,353,1.43E-08,1.19E-08,1.52E-06,311,0,0,0,0,0,0,0,0,3,12of12inf
SHUTTERS,69199,2281,9.24E-08,7.28E-08,7.56E-06,1113,0,0,0,0,0,0,0,0,2,12of12inf
SHUTTING,69200,14035,5.68E-07,5.84E-07,1.27E-05,9011,2009,0,0,0,0,0,0,0,2,12of12inf
SHUTTLE,69201,20457,8.28E-07,7.50E-07,2.95E-05,5967,0,0,0,0,0,0,0,0,2,12of12inf
SHUTTLECOCK,69202,5,2.02E-10,6.24E-11,3.14E-08,5,0,0,0,0,0,0,0,0,3,12of12inf
SHUTTLECOCKED,69203,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHUTTLECOCKING,69204,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
SHUTTLECOCKS,69205,3,1.21E-10,7.23E-11,5.23E-08,3,0,0,0,0,0,0,0,0,3,12of12inf
SHUTTLED,69206,49,1.98E-09,1.44E-09,2.86E-07,46,0,0,0,0,0,0,0,0,1,12of12inf
SHUTTLES,69207,1009,4.09E-08,4.37E-08,3.62E-06,618,0,0,0,0,0,0,0,0,2,12of12inf
SHUTTLING,69208,253,1.02E-08,6.91E-09,9.50E-07,174,0,0,0,0,0,0,0,0,2,12of12inf
SHY,69209,797,3.23E-08,3.44E-08,2.73E-06,485,0,0,0,0,0,0,0,0,1,12of12inf
SHYER,69210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHYEST,69211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHYING,69212,6,2.43E-10,3.69E-10,1.80E-07,6,0,0,0,0,0,0,0,0,2,12of12inf
SHYLY,69213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SHYNESS,69214,11,4.45E-10,2.11E-10,1.02E-07,8,0,0,0,0,0,0,0,0,2,12of12inf
SHYNESSES,69215,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SHYSTER,69216,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SHYSTERS,69217,1,4.05E-11,1.41E-10,1.54E-07,1,0,0,0,0,0,0,0,0,2,12of12inf
SIBILANT,69218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
SIBILANTS,69219,5,2.02E-10,6.44E-12,7.05E-09,1,0,0,0,0,0,0,0,0,3,12of12inf
SIBLING,69220,8676,3.51E-07,2.20E-07,1.35E-05,5640,0,0,0,0,0,0,0,0,2,12of12inf
SIBLINGS,69221,10678,4.32E-07,2.97E-07,8.07E-06,7465,0,0,0,0,0,0,0,0,2,12of12inf
SIBYL,69222,31,1.26E-09,1.04E-09,4.93E-07,20,0,0,0,0,0,0,0,0,2,12of12inf
SIBYLLINE,69223,2,8.10E-11,2.28E-11,2.50E-08,1,0,0,0,0,0,0,0,0,3,12of12inf
SIBYLS,69224,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SIC,69225,35446,1.44E-06,1.23E-06,7.20E-05,7639,0,0,0,0,0,0,0,0,1,12of12inf
SICCED,69226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SICCING,69227,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICK,69228,82866,3.36E-06,1.96E-06,1.86E-05,39254,0,0,0,0,0,0,0,0,1,12of12inf
SICKBED,69229,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKBEDS,69230,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKED,69231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
SICKEN,69232,26,1.05E-09,6.71E-10,2.13E-07,23,0,0,0,0,0,0,0,0,2,12of12inf
SICKENED,69233,161,6.52E-09,4.12E-09,4.66E-07,149,0,0,0,0,0,0,0,0,2,12of12inf
SICKENING,69234,49,1.98E-09,1.07E-09,2.42E-07,33,0,0,0,0,0,0,0,0,3,12of12inf
SICKENINGLY,69235,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
SICKENS,69236,9,3.64E-10,4.65E-10,1.82E-07,9,0,0,0,0,0,0,0,0,2,12of12inf
SICKER,69237,732,2.96E-08,4.42E-08,7.37E-06,309,0,0,0,0,0,0,0,0,2,12of12inf
SICKEST,69238,143,5.79E-09,4.70E-09,6.31E-07,104,0,0,0,0,0,0,0,0,2,12of12inf
SICKIE,69239,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKIES,69240,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKING,69241,32,1.30E-09,3.47E-10,1.40E-07,10,0,0,0,0,0,0,0,0,2,12of12inf
SICKISH,69242,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKLE,69243,9033,3.66E-07,2.42E-07,1.16E-05,1790,0,0,0,0,0,0,0,0,2,12of12inf
SICKLES,69244,124,5.02E-09,3.62E-09,9.89E-07,67,0,0,0,0,0,0,0,0,2,12of12inf
SICKLIER,69245,9,3.64E-10,1.77E-10,7.71E-08,7,0,0,0,0,0,0,0,0,2,12of12inf
SICKLIEST,69246,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKLY,69247,7,2.83E-10,1.88E-10,8.51E-08,7,0,0,0,0,0,0,0,0,2,12of12inf
SICKNESS,69248,32258,1.31E-06,6.57E-07,1.06E-05,15600,0,0,0,0,0,0,0,0,2,12of12inf
SICKNESSES,69249,126,5.10E-09,4.22E-09,7.10E-07,79,0,0,0,0,0,0,0,0,3,12of12inf
SICKO,69250,15,6.07E-10,3.38E-10,1.56E-07,9,0,0,0,0,0,0,0,0,2,12of12inf
SICKOS,69251,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKOUT,69252,1,4.05E-11,1.19E-11,1.30E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
SICKOUTS,69253,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKROOM,69254,70,2.83E-09,6.37E-10,1.59E-07,44,0,0,0,0,0,0,0,0,2,12of12inf
SICKROOMS,69255,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SICKS,69256,2,8.10E-11,6.82E-12,5.31E-09,2,0,0,0,0,0,0,0,0,1,12of12inf
SICS,69257,172,6.97E-09,1.22E-08,4.05E-06,38,0,0,0,0,0,0,0,0,1,12of12inf
SIDE,69258,518378,2.10E-05,1.33E-05,7.55E-05,139777,0,0,0,0,0,0,0,0,1,12of12inf
SIDEARM,69259,130,5.26E-09,8.87E-09,1.97E-06,65,0,0,0,0,0,0,0,0,2,12of12inf
SIDEARMS,69260,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SIDEBAR,69261,468,1.90E-08,1.45E-08,2.17E-06,144,0,0,0,0,0,0,0,0,2,12of12inf
SIDEBARS,69262,61,2.47E-09,1.59E-09,3.69E-07,38,0,0,0,0,0,0,0,0,3,12of12inf
SIDEBOARD,69263,34,1.38E-09,8.18E-10,2.85E-07,19,0,0,0,0,0,0,0,0,2,12of12inf
SIDEBOARDS,69264,29,1.17E-09,7.44E-10,2.58E-07,27,0,0,0,0,0,0,0,0,3,12of12inf
SIDEBURNS,69265,2,8.10E-11,9.19E-11,9.60E-08,2,0,0,0,0,0,0,0,0,2,12of12inf
SIDECAR,69266,1810,7.33E-08,3.77E-08,3.24E-06,377,0,0,0,0,0,0,0,0,2,12of12inf
SIDECARS,69267,610,2.47E-08,1.05E-08,2.71E-06,118,0,0,0,0,0,0,0,0,3,12of12inf
SIDED,69268,13570,5.50E-07,3.95E-07,8.26E-06,8174,0,0,0,0,0,0,0,0,2,12of12inf
SIDEKICK,69269,449,1.82E-08,1.57E-08,2.61E-06,190,0,0,0,0,0,0,0,0,2,12of12inf
SIDEKICKS,69270,38,1.54E-09,7.66E-10,1.85E-07,26,0,0,0,0,0,0,0,0,3,12of12inf
SIDELIGHT,69271,166,6.72E-09,2.40E-09,3.03E-07,117,0,0,0,0,0,0,0,0,2,12of12inf
SIDELIGHTS,69272,286,1.16E-08,4.32E-09,4.16E-07,217,0,0,0,0,0,0,0,0,3,12of12inf
SIDELINE,69273,2557,1.04E-07,3.98E-08,3.42E-06,523,0,0,0,0,0,0,0,0,2,12of12inf
SIDELINED,69274,115,4.66E-09,4.43E-09,6.04E-07,100,0,0,0,0,0,0,0,0,3,12of12inf
SIDELINES,69275,538,2.18E-08,2.29E-08,1.98E-06,389,0,0,0,0,0,0,0,0,3,12of12inf
SIDELINING,69276,4,1.62E-10,1.19E-10,9.85E-08,3,0,0,0,0,0,0,0,0,4,12of12inf
SIDELONG,69277,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SIDEMAN,69278,34,1.38E-09,5.25E-10,2.52E-07,9,0,0,0,0,0,0,0,0,2,12of12inf
SIDEMEN,69279,8,3.24E-10,1.47E-10,7.59E-08,6,0,0,0,0,0,0,0,0,3,12of12inf
SIDENOTE,69280,2,8.10E-11,3.37E-11,2.76E-08,2,0,0,0,0,0,0,0,0,2,10K_2018
SIDEPIECE,69281,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
SIDEPIECES,69282,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
SIDEREAL,69283,98,3.97E-09,3.19E-09,1.02E-06,26,0,0,0,0,0,0,0,0,4,12of12inf
